year,FSCSKEY,SQ_FEET
2018,PA0246,6432
2018,MA0042,25610
2018,GA0053,53793
2018,IA0204,1650
2018,NJ0093,9430
2018,ME0287,2100
2018,CO0078,7500
2018,FL0029,33000
2018,KS0255,4700
2018,MA0137,10656
2018,TX0181,10600
2018,MA0214,8960
2018,VA0029,17000
2018,NY0508,18914
2018,CO0058,1600
2018,KY0109,48879
2018,NH0027,2545
2018,IA0305,3200
2018,NV0017,11100
2018,IL0663,11000
2018,IA0487,12800
2018,IN0099,11502
2018,AZ0082,174106
2018,NJ0026,9850
2018,TX0173,1800
2018,NH0142,17000
2018,IN0216,20228
2018,CA0112,359765
2018,IL0174,23338
2018,CT0002,19252
2018,NY0670,48980
2018,NC0083,34000
2018,ID0006,40793
2018,MA0305,44700
2018,FL0101,21917
2018,TX0278,5000
2018,NE0247,7200
2018,NH0230,800
2018,NM0026,12581
2018,IA0026,2400
2018,NY9016,12425
2018,KS0244,1500
2018,OR0130,750
2018,NM0023,5800
2018,NE0201,25775
2018,NY0440,2000
2018,KY0006,9253
2018,IL0092,29000
2018,CA0218,-2
2018,IA0425,1600
2018,MA0232,3298
2018,ME0107,448
2018,MA0121,-1
2018,AL0245,1617
2018,OH0145,22763
2018,MA0370,900
2018,IA0411,1352
2018,TN0029,3005
2018,IN0136,10075
2018,NH0186,2278
2018,NJ0006,0
2018,NY0048,10194
2018,NY0477,20700
2018,MT0046,12953
2018,NC0015,96025
2018,NE0030,2373
2018,AR0010,32478
2018,KS0002,2000
2018,IL0476,5040
2018,ME0276,1050
2018,IA0341,6100
2018,AK0061,1280
2018,IA0309,5000
2018,TN0031,4200
2018,NM0021,2800
2018,CT0012,24300
2018,IA0457,1324
2018,ID0002,12250
2018,PA0157,6972
2018,CO0037,176329
2018,OH0072,35367
2018,AK0100,1640
2018,IL0198,8700
2018,NY0553,5442
2018,VA0035,75000
2018,VT0042,552
2018,MT0059,5624
2018,KS0166,1071
2018,IL0528,7950
2018,KS0205,8000
2018,IL0029,150997
2018,IL0251,35000
2018,VT0148,1080
2018,NY0527,1332
2018,CA0076,60000
2018,CA0169,106460
2018,NE0221,3456
2018,CT0063,119475
2018,NY0390,26000
2018,AK0028,3052
2018,KS0243,2040
2018,RI0043,23600
2018,IL0102,24000
2018,MA0130,50393
2018,IN0080,49800
2018,IA0197,480
2018,IA0219,55000
2018,OH0125,127378
2018,VT0128,4000
2018,ME0284,2376
2018,AR0030,4500
2018,AL0155,8834
2018,NM0042,3000
2018,ND0101,480
2018,NY0533,3200
2018,NY0156,10000
2018,WI0279,36000
2018,OR0100,1500
2018,IN0011,3000
2018,KY0093,77532
2018,NY0565,6000
2018,IN0146,2400
2018,KY0060,41650
2018,MA0352,16000
2018,MI0375,1400
2018,IN0226,42092
2018,CO0045,3900
2018,PA0387,11700
2018,IN0005,2052
2018,IL0522,4100
2018,WV0096,22300
2018,WI0263,13490
2018,TX0662,1396
2018,IL0123,25000
2018,NY0458,3460
2018,IL0456,6229
2018,TN0088,7221
2018,UT0062,99000
2018,MA0162,34000
2018,IL0066,27640
2018,TX0411,17000
2018,CO0119,20184
2018,NE0278,10000
2018,MI0203,3600
2018,TX0249,5596
2018,TX0071,53179
2018,NH0159,195
2018,IA0308,10000
2018,PA0518,33637
2018,KY0027,51000
2018,TX0271,6400
2018,IL0220,3121
2018,IL0192,29455
2018,MA0014,22800
2018,NE0181,7216
2018,KS0268,9240
2018,IA0479,2000
2018,NY0191,2744
2018,IL0578,124518
2018,TX0445,118271
2018,MI0210,16885
2018,IL0524,12500
2018,OK0079,4500
2018,OK0080,6700
2018,ID0065,3621
2018,AL0151,2500
2018,NH0179,24081
2018,WA0011,1512
2018,NY0625,1800
2018,NY0210,3000
2018,IL0156,27000
2018,IA0440,5000
2018,MA0065,15500
2018,PA0343,1777
2018,OR0041,182432
2018,MI0431,5900
2018,AK0023,88866
2018,MO0014,315100
2018,PA0371,6076
2018,VT0214,5200
2018,MT0066,6540
2018,VA0069,106385
2018,CT0193,1512
2018,MS0052,7628
2018,IL0007,20562
2018,ND0015,4000
2018,PA0391,3120
2018,KS0089,13000
2018,NM0001,20764
2018,TX0272,30300
2018,SD0010,5458
2018,NH0124,7200
2018,ME0251,9856
2018,NY0074,6900
2018,NY0476,199369
2018,WI0106,2400
2018,KY0026,6221
2018,PA0527,3608
2018,CA0256,-1
2018,KS0194,3750
2018,OH0116,61794
2018,IA0330,3200
2018,GA0023,73547
2018,NE0124,468
2018,IL0483,10000
2018,TX0384,9220
2018,TN8025,800
2018,ID0073,1310
2018,VT0164,7781
2018,TX0464,3600
2018,VT0146,2496
2018,IN0203,8400
2018,CO0022,2834
2018,NY0172,2400
2018,MI0247,6300
2018,PA0233,3250
2018,IL0143,25000
2018,VT0090,18400
2018,NE0267,3656
2018,IL0470,2400
2018,WI0384,5000
2018,NE0159,1200
2018,TN8020,396
2018,AK0064,2791
2018,CA0223,-1
2018,AR0003,3600
2018,HI0001,715265
2018,OR0074,13700
2018,AL0203,5000
2018,MS0033,84177
2018,TX0208,1849
2018,NH0062,16129
2018,FL0036,107040
2018,WI0152,6470
2018,NY9004,1500
2018,AL0060,10350
2018,AL0206,6424
2018,IA0314,1323
2018,TN0015,2769
2018,AR0070,8524
2018,NY0558,1500
2018,IA0084,3200
2018,MO0080,3420
2018,NY0417,4174
2018,NE0114,11294
2018,WV0093,3000
2018,MA0083,16000
2018,AL0192,15000
2018,OR0002,960
2018,OH0232,8908
2018,KS0046,5472
2018,NY0747,48000
2018,IA0447,4700
2018,OK8007,2000
2018,AL0074,3384
2018,IN0154,900
2018,KY0105,3276
2018,TN0108,27035
2018,TX0536,1008
2018,TX0532,3000
2018,FL0065,117823
2018,IL0594,51000
2018,UT0060,7544
2018,MA0118,6400
2018,IA0474,7500
2018,MI0319,14000
2018,MI0226,7560
2018,MO0125,21000
2018,ND0093,2600
2018,KY0008,130065
2018,ME0034,2000
2018,IL0391,86108
2018,NJ0069,27943
2018,VT0117,-1
2018,VA0077,27551
2018,NY0457,14423
2018,MO0034,119200
2018,FL0094,8240
2018,NJ0072,1578
2018,AR0079,18141
2018,NY0287,9000
2018,MI0133,23007
2018,PA0091,4212
2018,WI0009,18988
2018,ID0107,2052
2018,NE0240,3838
2018,NE0014,14315
2018,NE0211,6000
2018,OH0243,26056
2018,NH0072,6292
2018,RI0032,37650
2018,MO0010,1062
2018,MI0206,4224
2018,MA0163,14023
2018,MN0099,2500
2018,OH0212,6154
2018,MI0115,1870
2018,CA0164,29240
2018,NY0122,4600
2018,NY0379,12000
2018,ME0014,11728
2018,PA0430,8000
2018,TX0311,35000
2018,CA0138,24500
2018,PA0237,5305
2018,NY0465,2008
2018,NY0491,6442
2018,NC0001,32361
2018,IA0187,3000
2018,IA0363,3632
2018,AL0101,5000
2018,KS0063,1600
2018,NY0357,35000
2018,MS0039,18000
2018,CA0096,22800
2018,TN0210,1848
2018,CO0024,16800
2018,VT0060,7000
2018,IL0045,5475
2018,KS0323,1100
2018,MO0060,26431
2018,ME0012,2400
2018,IA0167,21000
2018,IA0055,6100
2018,IA0193,33000
2018,KS0060,1062
2018,IL0347,12450
2018,IL0587,1989
2018,AK0032,17000
2018,ID0070,768
2018,SD0163,-3
2018,OH0163,92100
2018,OH0187,20744
2018,MI0211,2376
2018,WI0300,3500
2018,CA0247,46800
2018,NY0326,2720
2018,PA0267,5870
2018,WI0014,15715
2018,IN0044,31800
2018,IL0325,11600
2018,LA0057,262033
2018,TX0468,4300
2018,NY0420,8343
2018,OK0018,2500
2018,MN0129,532
2018,KY0055,12180
2018,NY0354,27938
2018,TN8022,1800
2018,CA0209,65000
2018,MI0085,19009
2018,GA0027,22646
2018,ME0001,972
2018,SD0090,1260
2018,VT0168,4530
2018,CO0085,32712
2018,AL8004,1500
2018,WI0275,14500
2018,MA0304,17170
2018,NC0052,66712
2018,WI0085,2700
2018,IA0485,17000
2018,NY0666,9400
2018,KS0041,2900
2018,NM0128,3350
2018,FL0039,231346
2018,ME0097,19300
2018,IA0231,4800
2018,TX0321,19980
2018,ME0152,8000
2018,NE0081,2970
2018,TX0347,28000
2018,NY0201,15000
2018,ID0105,41000
2018,CA0128,16300
2018,TX0243,6855
2018,MT0033,68000
2018,NY0535,4000
2018,IL0258,9740
2018,IL0086,3870
2018,IL0230,12500
2018,SC0036,201438
2018,NJ0139,4000
2018,TX0412,50594
2018,NV0001,2000
2018,CA0101,79800
2018,IL0326,3800
2018,IA0015,3850
2018,IA0299,2400
2018,OK0069,5400
2018,ID0026,16681
2018,IL0065,3648
2018,SD0120,1550
2018,MA0354,8675
2018,WA0076,7797
2018,PA0397,15208
2018,IL0416,838
2018,WY0005,41352
2018,PA0389,2610
2018,TX0247,355097
2018,KS0291,2400
2018,MT0032,11300
2018,CT0027,20000
2018,TX0312,8000
2018,MA0096,51575
2018,WV0084,2500
2018,TN0046,8400
2018,NY0335,6910
2018,NY0340,3800
2018,ID0048,11288
2018,CT0092,45000
2018,AR0011,100000
2018,AK0048,2421
2018,MI0175,78341
2018,OH0093,5200
2018,CA0260,6000
2018,TX0158,4816
2018,TX0425,3362
2018,VT0171,966
2018,NY0186,3600
2018,CT0097,19454
2018,AK0020,2430
2018,OH0111,18000
2018,MN0032,253206
2018,MO0114,18500
2018,IL0067,6000
2018,ID0001,3180
2018,WI0338,11972
2018,TN8034,3793
2018,MI0171,26484
2018,IL0458,20910
2018,NJ0187,43000
2018,AZ0182,6000
2018,WI0358,1200
2018,TN8011,2000
2018,NH0221,1792
2018,NY0058,4641
2018,MS0048,34350
2018,KY0106,5998
2018,KS0320,1053
2018,OR0004,12060
2018,IA0131,858
2018,NY0698,2000
2018,KS0103,4000
2018,IL0503,11300
2018,CT0019,9600
2018,MI0141,17500
2018,NY0125,5550
2018,CT0010,28900
2018,NY0675,9200
2018,KS8007,650
2018,OH0021,22472
2018,NJ0054,13000
2018,OR0048,2420
2018,MA0123,8195
2018,IN0068,221854
2018,AZ0029,43500
2018,NH0255,2900
2018,NY0001,2509
2018,IL0535,3600
2018,KY0070,5200
2018,AR0019,27372
2018,NY0088,22600
2018,IN0027,58744
2018,OR0035,3600
2018,IN0098,2004
2018,IA0276,2532
2018,ID0029,3800
2018,CT0050,11500
2018,TN0071,15900
2018,IN0206,51500
2018,OK0021,11390
2018,NJ0046,13000
2018,SD0043,9874
2018,MO0018,7776
2018,MI0019,40174
2018,DE0020,4918
2018,NJ0313,6670
2018,IL0427,3872
2018,NE0078,1235
2018,KS0193,2800
2018,OH0110,75000
2018,UT0022,20200
2018,ME0106,2100
2018,IA0072,11500
2018,WI0260,2800
2018,CO0098,38774
2018,NH0176,23000
2018,IL0465,26100
2018,SD0094,16840
2018,NJ0048,16000
2018,NY0492,3800
2018,NJ0215,14496
2018,NJ0312,21000
2018,MA0204,91000
2018,MN0095,5500
2018,KS0110,2716
2018,WI0394,32402
2018,SD0003,9750
2018,CT0099,39475
2018,MI9017,13320
2018,IL0429,3730
2018,FL0146,43594
2018,NH0004,1364
2018,UT8001,1500
2018,CT0029,7300
2018,OR0096,3500
2018,NE0207,600
2018,MO0108,23500
2018,TN0111,9980
2018,IA0054,1100
2018,AK0104,1450
2018,IA0031,450
2018,MT0038,12000
2018,IL0207,7500
2018,WI0146,26600
2018,IN0108,3876
2018,NM0033,72522
2018,TX0461,8000
2018,PA0255,5340
2018,VT0080,2080
2018,IL0049,35000
2018,PA0308,13098
2018,IA0179,4500
2018,NY0301,5340
2018,PA0294,6000
2018,PA0526,2620
2018,WI0070,2000
2018,OH0178,8600
2018,TX0047,8200
2018,IL0404,5500
2018,IL0204,3800
2018,NJ0055,34000
2018,VT0160,2300
2018,OH0217,40060
2018,WV0019,5334
2018,TX0509,5621
2018,IL0568,2500
2018,NY0499,2955
2018,IN0127,11910
2018,IA0013,-1
2018,IA0049,3120
2018,CA0147,11442
2018,KY0801,6525
2018,OR0059,15000
2018,VT0114,832
2018,OH0251,18543
2018,NY0078,3648
2018,ME0060,12700
2018,PA0093,12000
2018,IA0492,3980
2018,OK0120,3957
2018,AZ0026,20788
2018,ND0021,2660
2018,IA0385,1760
2018,SC0015,46220
2018,ME0193,2020
2018,MI0047,2146
2018,PA0065,8900
2018,NH0138,1435
2018,KS0251,2400
2018,TX0082,29800
2018,TX0484,10000
2018,ME0079,3153
2018,ME0126,4569
2018,AZ0165,3969
2018,VA0080,39294
2018,PA0415,14021
2018,WI0169,2160
2018,IN0012,3600
2018,OK0036,2304
2018,OH0019,16570
2018,FL0109,94421
2018,MN0119,8000
2018,NJ0065,4500
2018,WI0420,17820
2018,SD0109,3080
2018,IN0188,16360
2018,OH0117,19047
2018,KS0054,60000
2018,IA0274,5411
2018,MA0138,5015
2018,OH0102,6401
2018,CO0100,3861
2018,TX0481,10000
2018,ME0184,18141
2018,ND0058,7500
2018,NY0463,3201
2018,TX0128,10250
2018,ME0023,1040
2018,KY0120,13600
2018,IA0419,1760
2018,VT0110,7812
2018,CT0036,6323
2018,TN0102,2100
2018,IA0271,7370
2018,TN8010,900
2018,IA0417,3168
2018,TX0377,14909
2018,LA0047,82929
2018,MA0350,7659
2018,NH0101,9000
2018,KS0297,5679
2018,ND0085,2809
2018,IL0046,33000
2018,UT0038,902
2018,OH0103,7800
2018,IA0463,4320
2018,IL0246,31800
2018,MI0280,2560
2018,NY0400,3360
2018,MA0146,19147
2018,GA0016,33975
2018,NY0412,1200
2018,NY0489,20000
2018,AL0012,4000
2018,WV0080,13700
2018,CA0067,37846
2018,CO0117,22065
2018,GA0006,69123
2018,AL0165,7431
2018,CT0151,132000
2018,OH0067,7933
2018,TX0356,5600
2018,NY0551,4000
2018,MT0803,500
2018,MI0283,2400
2018,KS0240,4351
2018,LA0032,14180
2018,MI0025,880
2018,KS0061,1836
2018,IL0033,3360
2018,NM0014,50065
2018,MA0079,29000
2018,IN0148,-1
2018,TN8038,2000
2018,NH0169,5300
2018,AL0091,28657
2018,MO0109,30000
2018,MA0001,16000
2018,NY0218,1730
2018,SC0038,12000
2018,WI0172,6000
2018,MN0056,1740
2018,MI0098,6500
2018,PA0482,4400
2018,NJ0202,7600
2018,VT0059,2028
2018,NH0059,1664
2018,ME0013,60000
2018,OK0090,3315
2018,TN0123,13050
2018,KY0041,7885
2018,NV0006,20492
2018,KS0181,3570
2018,WI0107,40000
2018,UT0064,12000
2018,NY0741,33000
2018,TN0064,19282
2018,ME0101,1367
2018,NY0599,4893
2018,SD0139,960
2018,CA0125,105125
2018,WI0315,34459
2018,MS0011,12740
2018,KS0067,2801
2018,NE0257,1024
2018,WA0009,1762
2018,AL0037,11745
2018,MA0223,22000
2018,IA0391,14700
2018,ME0164,5050
2018,WI0181,5333
2018,IL0365,5000
2018,FL0093,247693
2018,IL0308,1800
2018,NH0061,7450
2018,IA0148,42237
2018,TX0281,15934
2018,NC0011,37868
2018,NY0221,5000
2018,MA0243,30100
2018,OK0107,1327
2018,IL0159,16450
2018,IL0018,133405
2018,IL0386,22500
2018,IN0139,21522
2018,IA0086,3216
2018,IL0248,2770
2018,NH0126,3984
2018,PA0169,20565
2018,MI0315,19201
2018,WI0259,24500
2018,ME0279,7040
2018,MI0128,3400
2018,OH0235,11936
2018,AK0014,1623
2018,IL0252,13876
2018,TX0219,12011
2018,ID0023,2226
2018,MA0013,5550
2018,TX0746,1800
2018,NJ0195,281400
2018,IA0573,2305
2018,NY0525,45246
2018,IA0252,2855
2018,OK0017,4160
2018,NY0640,3488
2018,ME0103,1710
2018,IA0198,5023
2018,IA0443,3132
2018,NJ0082,42000
2018,MI0368,3600
2018,CA0130,136376
2018,IN0085,49615
2018,ID0050,12500
2018,CT0177,50385
2018,CA0043,30000
2018,NE0200,2232
2018,IN0187,22000
2018,CO0064,4300
2018,WI0194,5350
2018,NH0043,4200
2018,TX0245,75861
2018,IA0078,1386
2018,WV0018,18392
2018,SC0020,53881
2018,WV0022,11382
2018,CT0186,12000
2018,NY0087,3250
2018,MA0299,2145
2018,NJ0204,1750
2018,MS0030,1741
2018,MA0284,9510
2018,NJ0149,158939
2018,TX0251,17774
2018,TX0238,5000
2018,MA0190,10545
2018,OH0020,1800
2018,MI0214,7284
2018,SD0073,1269
2018,MA0028,3028
2018,KY0022,27367
2018,LA0006,21400
2018,WI0201,14233
2018,NY0293,4884
2018,IL0091,128600
2018,WI0337,71566
2018,NH0162,5400
2018,IL0509,7500
2018,WI0247,3336
2018,IA0093,5000
2018,NH0220,1360
2018,OR0104,21878
2018,PA0249,7087
2018,VT0067,-1
2018,WI0269,10068
2018,MT0009,1200
2018,NY0277,10640
2018,IA0361,4128
2018,SD0100,1945
2018,NY0395,1600
2018,CA0084,380150
2018,AL0225,1500
2018,WI0301,27482
2018,WI0204,22420
2018,PA0453,15021
2018,TN8027,2400
2018,NJ0259,9312
2018,AZ0124,4000
2018,WI0105,33270
2018,PA0086,26543
2018,MA0205,23000
2018,NY0020,12587
2018,TX0418,10500
2018,PA0275,8000
2018,NY0701,35000
2018,IA0024,25000
2018,CA0220,-1
2018,PA0022,4143
2018,TX0056,75000
2018,VT0046,4167
2018,OK0087,8000
2018,MN0073,8100
2018,VT0012,2184
2018,TX0097,12604
2018,KY0108,16006
2018,NY0239,5600
2018,CO0010,12000
2018,IA0377,1500
2018,IA0248,1953
2018,NY0090,8000
2018,IL0356,10400
2018,TX0149,16000
2018,MA0270,18400
2018,NY0607,2380
2018,KS0125,17886
2018,AL0018,2400
2018,VA0006,41333
2018,KS0179,1092
2018,FL8003,88883
2018,OH0048,43227
2018,MA0263,10600
2018,NE0223,956
2018,NY0355,13000
2018,NY0531,4455
2018,NY0193,1212
2018,PA0089,3435
2018,NH0017,1838
2018,NY0231,5751
2018,NY0434,1470
2018,IA0161,4000
2018,AZ0126,17485
2018,CA0192,13774
2018,IA0551,1105
2018,RI0034,42351
2018,PA0175,2354
2018,IA0265,870
2018,IA0298,1120
2018,NY0446,1800
2018,OH0006,14780
2018,NY0608,1400
2018,WI0360,45787
2018,IN0123,41720
2018,NJ0179,14200
2018,NJ0158,9119
2018,WA0053,51081
2018,IL0497,4044
2018,OH0122,14747
2018,KY0074,11000
2018,WI0112,2400
2018,NE0217,8000
2018,IL0298,9981
2018,PA0141,6550
2018,IL0539,3400
2018,NJ0053,17000
2018,NV0019,22600
2018,TX0119,9500
2018,MS0021,148399
2018,TN0106,10000
2018,IA0214,1200
2018,MN0087,6000
2018,IA0140,6115
2018,ME0225,2542
2018,WA0071,-3
2018,NY0472,7596
2018,NY0762,20000
2018,NH0139,1150
2018,CA0027,26902
2018,TX0747,2520
2018,ND0076,500
2018,MI0351,2400
2018,CT0195,1266
2018,TX0313,5000
2018,WI0065,1800
2018,PA0304,11990
2018,NY0241,7500
2018,VT0051,3372
2018,CA0010,18500
2018,TX0033,5995
2018,OH0045,61458
2018,IA0109,1618
2018,ME0064,6046
2018,NY0294,5400
2018,WV0006,4035
2018,IL0559,23300
2018,TN0093,3500
2018,MO0048,41000
2018,NY0004,1020931
2018,KS0312,13982
2018,MO0053,40008
2018,NY0145,2169
2018,IL0662,5100
2018,VT0196,15000
2018,CA0097,18651
2018,OR0094,1925
2018,MA0080,2950
2018,OK0110,3445
2018,MO0004,494419
2018,OH0238,77005
2018,NH0150,5000
2018,IA0497,3700
2018,NJ9006,8000
2018,OR0075,3000
2018,IA0525,2020
2018,IL0238,1164
2018,MN0045,93402
2018,MI0140,4330
2018,IL0460,10000
2018,IA0092,2592
2018,IA0561,800
2018,IL0494,6976
2018,IL0473,4000
2018,TX0123,4928
2018,IA0461,6715
2018,CT0024,16209
2018,IA0366,10000
2018,IL0202,27600
2018,MI0092,13000
2018,PA0377,2284
2018,IN0086,56240
2018,MI0369,2960
2018,LA0025,22016
2018,IA0339,2600
2018,VT0152,2260
2018,IL0378,4068
2018,NY0643,18500
2018,KS0148,5848
2018,IN0031,50977
2018,AK0135,1300
2018,NE0089,3042
2018,TN0113,4407
2018,WI0254,3500
2018,MN0019,29000
2018,OK0121,1035
2018,NY0740,23245
2018,NH0026,3572
2018,VT0079,1932
2018,FL0127,634668
2018,PA0020,1903
2018,MA0104,850
2018,IN0034,5500
2018,IA0295,7000
2018,MN0007,1410
2018,MI0248,25800
2018,VA0009,31100
2018,ME0005,1300
2018,FL0046,110575
2018,MI0176,3142
2018,ME0030,1985
2018,PA0216,16800
2018,TX0070,22872
2018,OH0228,9050
2018,TX0005,11000
2018,IL0023,4000
2018,NY0602,27490
2018,NY0045,2088
2018,PA0016,2602
2018,IA0209,3150
2018,TX0577,9617
2018,PA0504,5840
2018,CO0144,37947
2018,IL0315,2200
2018,WI0267,2160
2018,IL0574,6452
2018,OH0242,62400
2018,NJ0264,15700
2018,IN0016,3336
2018,IA0068,2923
2018,IA0541,-1
2018,MA0099,20000
2018,LA0052,140642
2018,TX0723,4000
2018,MI0081,7680
2018,MI0060,34000
2018,PA0194,8000
2018,WA0068,163327
2018,PA0133,4200
2018,FL0003,764357
2018,MT0070,3000
2018,IL0294,1400
2018,WI0262,16974
2018,MA0122,19300
2018,TX0103,22000
2018,IL0267,20640
2018,FL0150,83945
2018,NY0168,13099
2018,RI0027,9445
2018,AL0250,3000
2018,AK0006,3656
2018,WI0334,18239
2018,CA0259,4836
2018,KS0228,1400
2018,NY9015,14358
2018,NJ0071,10000
2018,LA0059,4170
2018,MO0067,5232
2018,CA0139,43006
2018,ID0066,1800
2018,IN0100,12250
2018,MA0231,3400
2018,IL0525,58700
2018,IA0260,3432
2018,MA0026,29650
2018,WI0066,6200
2018,WA0064,612183
2018,ND0013,8400
2018,WV0017,9604
2018,VT0120,3376
2018,MA0040,30440
2018,TN8019,864
2018,NH0241,3600
2018,NY0128,2700
2018,MI0104,850
2018,WI0273,15195
2018,KS0239,1250
2018,NY0514,37450
2018,IL0515,15000
2018,IA0128,4250
2018,MI0150,77291
2018,SD0056,4000
2018,IA0292,5000
2018,NC0002,71101
2018,ID0071,700
2018,CO0015,7500
2018,KS0290,1442
2018,NE0097,3000
2018,IL0398,2700
2018,TX0564,11534
2018,CT0145,19509
2018,NY0144,3820
2018,NH0023,1940
2018,IL0027,4368
2018,LA0034,7410
2018,ME0082,2560
2018,IA0562,1740
2018,IL0554,3272
2018,NV0002,2936
2018,WI0299,3357
2018,TN0202,2600
2018,MA0331,19200
2018,WV0021,10454
2018,OH0023,4360
2018,IA0372,10900
2018,MN0105,29968
2018,UT0071,3500
2018,MT0014,5340
2018,WI0343,52000
2018,MA0136,22000
2018,IN0191,36360
2018,PA0358,1450
2018,IL0409,5131
2018,NH0194,5403
2018,OH0179,18923
2018,WI0330,14000
2018,MA0018,7450
2018,WI0079,11000
2018,NJ0280,40113
2018,IN0165,2320
2018,NM0132,1375
2018,PA0241,2688
2018,ME0295,1000
2018,RI0004,3456
2018,MA0184,24695
2018,IA0466,8773
2018,PA0186,10000
2018,KS0064,2125
2018,IL0389,37592
2018,CO0118,6000
2018,CT0111,29450
2018,TN8015,2043
2018,MI0034,3000
2018,NH0037,1600
2018,CT0103,175005
2018,NY0539,6800
2018,VT0096,600
2018,NM0087,3125
2018,KS0211,6562
2018,VT0068,800
2018,CA0015,79190
2018,NY0200,1800
2018,NH0112,11000
2018,MN0130,12985
2018,IL0064,960
2018,CO0042,18500
2018,MA0043,2266
2018,MS0020,110275
2018,NE0076,1680
2018,CO0013,26410
2018,MO0046,7924
2018,OR0070,0
2018,PA0112,2302
2018,IL0264,3000
2018,TN0067,41430
2018,KS0087,19266
2018,TX0435,13145
2018,MA0029,2500
2018,PA0033,3900
2018,PA0095,11029
2018,PA0190,18464
2018,IN0092,29688
2018,WI0022,26000
2018,TX0184,19000
2018,SC0003,38391
2018,WI0124,36000
2018,MI0265,16398
2018,TX0489,2070
2018,IL0279,3868
2018,AL0164,5200
2018,MI0012,180000
2018,MA0196,66000
2018,UT0037,2829
2018,PA0521,3000
2018,IN0054,45120
2018,IN0079,3000
2018,MS0006,153302
2018,TX0058,120895
2018,WI0044,3200
2018,MA0268,22000
2018,CT0087,16735
2018,MI0130,7795
2018,ME0267,875
2018,OH0057,670688
2018,WA0003,3487
2018,VT0166,1357
2018,LA0011,24893
2018,WI0143,12272
2018,ME0257,2732
2018,NY0510,3000
2018,OH0193,2242
2018,MN0026,3300
2018,IL0471,54234
2018,ND0070,4392
2018,ME0009,30000
2018,IL0297,3600
2018,MA0241,18919
2018,NJ0236,4150
2018,MA0210,25416
2018,VT0175,856
2018,VA0068,166493
2018,IA0067,6529
2018,MA0200,3542
2018,NY0143,30200
2018,VA0076,29826
2018,MD0004,396493
2018,OH0069,4374
2018,MA0240,105301
2018,TN8032,640
2018,WI0175,3592
2018,MI0257,8300
2018,NC0042,19578
2018,NE0067,2844
2018,MD0014,218250
2018,NY0612,3750
2018,MA0088,12344
2018,NY0307,1810
2018,FL0064,16154
2018,UT0061,13686
2018,CT0200,3000
2018,OR0082,3000
2018,NY0365,11616
2018,IA0213,6195
2018,TN8037,1280
2018,NY0099,8261
2018,VA0058,4000
2018,NH0217,3160
2018,IL0572,1048
2018,NE9039,1000
2018,PA0404,5100
2018,MA0265,4500
2018,KS0201,7260
2018,IL0212,50908
2018,IN0215,64000
2018,MN0075,19950
2018,MS0028,33256
2018,FL0025,687315
2018,KY0101,22000
2018,IN0213,24500
2018,MO0099,4150
2018,OH0005,44895
2018,IN0185,1650
2018,NE0168,2560
2018,PA0131,1302
2018,CA0087,95612
2018,IL0285,1532
2018,CA0029,62300
2018,NE0123,1200
2018,MI0339,13400
2018,MA0271,42503
2018,IN0117,10500
2018,TX0170,2000
2018,NJ0262,42070
2018,IN0064,4800
2018,TX0408,73000
2018,MI0353,6400
2018,IA0090,1848
